post_title,post_content,wdm_opening_bid,wdm_lowest_bid,wdm_incremental_val,wdm-image-1,wdm_auction_thumb,wdm-main-image,post_type,wdm_listing_ends,wdm_payment_method,auction-status
"Vinho Tinto de mesa ""Pommaro 2004""","Vinho Tinto de mesa ""Pommaro 2004"" - 01 UND",6,6,0.1,http://leilaoac.com.br/wp-content/uploads/2013/10/Vinho-Tinto-de-Mesa-Pommaro-2004-n°367.jpg,http://leilaoac.com.br/wp-content/uploads/2013/10/Vinho-Tinto-de-Mesa-Pommaro-2004-n°367.jpg,main_image_1,ultimate-auction,2013-10-30 00:00:00,wdm_method_wire_transfer,live
"Vinho tinto de mesa suave ""MIORANZA 4,6ml""","Vinho tinto de mesa suave ""MIORANZA 4,6ml"" - 01 UND",4,4,0.1,http://leilaoac.com.br/wp-content/uploads/2013/10/Vinho-Tinto-de-Mesa-Suave-4-litros-Mioranza-n°368.jpg,http://leilaoac.com.br/wp-content/uploads/2013/10/Vinho-Tinto-de-Mesa-Suave-4-litros-Mioranza-n°368.jpg,main_image_1,ultimate-auction,2013-10-30 00:00:00,wdm_method_wire_transfer,live
"Vinho Tinto ""Gevrey-Chambertin""","Vinho Tinto ""Gevrey-Chambertin"" - 02 UND",6,6,0.1,http://leilaoac.com.br/wp-content/uploads/2013/10/Vinho-Tinto-Grevrey-Chambertin-n°369.jpg,http://leilaoac.com.br/wp-content/uploads/2013/10/Vinho-Tinto-Grevrey-Chambertin-n°369.jpg,main_image_1,ultimate-auction,2013-10-30 00:00:00,wdm_method_wire_transfer,live
Vinho Tinto Seco ALTOS 375ml,Vinho Tinto Seco ALTOS 375ml - 02 UND,4,4,0.1,http://leilaoac.com.br/wp-content/uploads/2013/10/Vinho-Tinto-Seco-Altos-375ml-n°370.jpg,http://leilaoac.com.br/wp-content/uploads/2013/10/Vinho-Tinto-Seco-Altos-375ml-n°370.jpg,main_image_1,ultimate-auction,2013-10-30 00:00:00,wdm_method_wire_transfer,live
"Vinho Tinto Seco Misones D Rengo 187,5ml","Vinho Tinto Seco Misones D Rengo 187,5ml - 02 UND",2.5,2.5,0.1,http://leilaoac.com.br/wp-content/uploads/2013/10/Vinho-Tinto-Seco-Misiones-D-Rengo-187ml-n°371.jpg,http://leilaoac.com.br/wp-content/uploads/2013/10/Vinho-Tinto-Seco-Misiones-D-Rengo-187ml-n°371.jpg,main_image_1,ultimate-auction,2013-10-30 00:00:00,wdm_method_wire_transfer,live
Web Can SPORTV,Web Can SPORTV - 01 UND,6,6,0.1,http://leilaoac.com.br/wp-content/uploads/2013/10/Web-Can-Sportv-n°372.jpg,http://leilaoac.com.br/wp-content/uploads/2013/10/Web-Can-Sportv-n°372.jpg,main_image_1,ultimate-auction,2013-10-30 00:00:00,wdm_method_wire_transfer,live
Xícara AGIT,Xícara AGIT - 01 UND,1,1,0.1,http://leilaoac.com.br/wp-content/uploads/2013/10/Xícara-Agit-n°373.jpg,http://leilaoac.com.br/wp-content/uploads/2013/10/Xícara-Agit-n°373.jpg,main_image_1,ultimate-auction,2013-10-30 00:00:00,wdm_method_wire_transfer,live
Xícara CIRCO DA CULTURA,Xícara CIRCO DA CULTURA - 01 UND,1,1,0.1,http://leilaoac.com.br/wp-content/uploads/2013/10/Xicara-Circo-da-Cultura-n°374.jpg,http://leilaoac.com.br/wp-content/uploads/2013/10/Xicara-Circo-da-Cultura-n°374.jpg,main_image_1,ultimate-auction,2013-10-30 00:00:00,wdm_method_wire_transfer,live
Xícara DRAGÃO,Xícara DRAGÃO - 01 UND,1,1,0.1,http://leilaoac.com.br/wp-content/uploads/2013/10/Xicara-Dragão-n°375.jpg,http://leilaoac.com.br/wp-content/uploads/2013/10/Xicara-Dragão-n°375.jpg,main_image_1,ultimate-auction,2013-10-30 00:00:00,wdm_method_wire_transfer,live
Xícara GROUPON,Xícara GROUPON - 02 UND,1,1,0.1,http://leilaoac.com.br/wp-content/uploads/2013/10/Xicara-Groupon-n°376.jpg,http://leilaoac.com.br/wp-content/uploads/2013/10/Xicara-Groupon-n°376.jpg,main_image_1,ultimate-auction,2013-10-30 00:00:00,wdm_method_wire_transfer,live
Xícara NOAH,Xícara NOAH - 02 UND,1,1,0.1,http://leilaoac.com.br/wp-content/uploads/2013/10/Xicara-Noah-n°377.jpg,http://leilaoac.com.br/wp-content/uploads/2013/10/Xicara-Noah-n°377.jpg,main_image_1,ultimate-auction,2013-10-30 00:00:00,wdm_method_wire_transfer,live
Xícara Ponte Estratégica FEV 2012 ,Xícara Ponte Estratégica FEV 2012  - 02 UND,1,1,0.1,http://leilaoac.com.br/wp-content/uploads/2013/10/Xícara-Ponte-Estratégica-FEV2012-n°378.jpg,http://leilaoac.com.br/wp-content/uploads/2013/10/Xícara-Ponte-Estratégica-FEV2012-n°378.jpg,main_image_1,ultimate-auction,2013-10-30 00:00:00,wdm_method_wire_transfer,live
Xícara Ponte Estratégica MAR 2012 ,Xícara Ponte Estratégica MAR 2012  - 01 UND,1,1,0.1,http://leilaoac.com.br/wp-content/uploads/2013/10/Xícara-Ponte-Estratégica-MAR2012-n°379.jpg,http://leilaoac.com.br/wp-content/uploads/2013/10/Xícara-Ponte-Estratégica-MAR2012-n°379.jpg,main_image_1,ultimate-auction,2013-10-30 00:00:00,wdm_method_wire_transfer,live
Xícara TECNISA,Xícara TECNISA - 01 UND,1,1,0.1,http://leilaoac.com.br/wp-content/uploads/2013/10/Xicara-Tecnisa-n°380.jpg,http://leilaoac.com.br/wp-content/uploads/2013/10/Xicara-Tecnisa-n°380.jpg,main_image_1,ultimate-auction,2013-10-30 00:00:00,wdm_method_wire_transfer,live
"Xícara UBS ""TRACTEBEL ENERGIA""","Xícara UBS ""TRACTEBEL ENERGIA"" - 01 UND",2,2,0.1,http://leilaoac.com.br/wp-content/uploads/2013/10/Xicara-USB-Tractebel-Energia-n°381.jpg,http://leilaoac.com.br/wp-content/uploads/2013/10/Xicara-USB-Tractebel-Energia-n°381.jpg,main_image_1,ultimate-auction,2013-10-30 00:00:00,wdm_method_wire_transfer,live
Xícara VALENÇA,Xícara VALENÇA - 01 UND,1,1,0.1,http://leilaoac.com.br/wp-content/uploads/2013/10/Xicara-Valença-n°382.jpg,http://leilaoac.com.br/wp-content/uploads/2013/10/Xicara-Valença-n°382.jpg,main_image_1,ultimate-auction,2013-10-30 00:00:00,wdm_method_wire_transfer,live
Xícara YDREAMS,Xícara YDREAMS - 01 UND,1,1,0.1,http://leilaoac.com.br/wp-content/uploads/2013/10/Xicara-Ydreams-n°383.jpg,http://leilaoac.com.br/wp-content/uploads/2013/10/Xicara-Ydreams-n°383.jpg,main_image_1,ultimate-auction,2013-10-30 00:00:00,wdm_method_wire_transfer,live
